(2, 3, 1, -1, 10):[51, 51, 46]
(3, 2, 1, -1, 10):[51, 51, 57]
(4, 1, 1, -1, 10):[51, 54, 61]
(9, 2, 1, 1, 10):[51, 51, 46]
(10, 3, 1, 1, 10):[51, 51, 49]
(11, 4, 1, 1, 10):[51, 51, 49]
(2, 8, -1, -1, 10):[51, 51, 17]
(1, 7, -1, -1, 10):[51, 51, 20]
(2, 4, 1, -1, 10):[51, 51, 28]
(4, 2, 1, -1, 10):[51, 51, 47]
(5, 1, 1, -1, 10):[51, 51, 42]
(6, 0, 1, -1, 10):[51, 52, 58]
(7, 0, 1, 1, 10):[51, 51, 65]
(8, 1, 1, 1, 10):[51, 51, 46]
(9, 1, 1, 1, 10):[51, 57, 57]
(11, 3, 1, 1, 10):[51, 51, 47]
(0, 10, -1, 0, 8):[139, 166, 342]
(0, 10, 1, 0, 8):[83, 2091, 95]
(6, 11, 1, 0, 8):[51, 4204, 58]
(7, 11, 1, 0, 8):[51, 2344, 56]
(8, 11, 1, 0, 8):[62, 1363, 57]
(9, 11, 1, 0, 8):[65, 718, 64]
(1, 9, 1, 0, 10):[4755, 92, 343]
(2, 9, 1, 0, 10):[5607, 83, 85]
(7, 10, 1, 0, 10):[51, 5499, 89]
(8, 10, 1, 0, 10):[8743, 126, 110]
(9, 10, 1, 0, 10):[11565, 130, 75]
(6, 9, -1, 0, 10):[51, 8542, 158]
(3, 10, -1, 0, 10):[10961, 186, 589]
(2, 10, -1, 0, 10):[28981, 332, 147]
(1, 10, -1, 0, 10):[23545, 270, 409]
(2, 11, 1, 0, 10):[5181, 114, 137]
(3, 11, 1, 0, 10):[51, 4231, 144]
(4, 11, 1, 0, 10):[2710, 131, 151]
(5, 11, 1, 0, 10):[51, 5499, 83]
(10, 9, 1, 0, 10):[66, 61, 13581]
(11, 9, 1, 0, 10):[57, 94, 23867]
(11, 9, -1, 0, 10):[194, 19678, 216]
(10, 9, -1, 0, 10):[205, 11439, 132]
(9, 10, -1, 0, 10):[19671, 204, 329]
(8, 10, -1, 0, 10):[122, 13648, 182]
(7, 10, -1, 0, 10):[6113, 164, 229]
(6, 11, -1, 0, 10):[81, 1565, 250]
(5, 11, -1, 0, 10):[124, 156, 3340]
(4, 11, -1, 0, 10):[104, 4708, 277]
(0, 10, -1, 0, 10):[17225, 267, 183]
(3, 9, 1, 0, 10):[6307, 65, 166]
(8, 7, 1, 0, 10):[51, 51, 70]
(11, 6, 1, 0, 11):[51, 51, 33]
(4, 10, -1, -1, 10):[51, 51, 34]
(3, 9, -1, -1, 10):[51, 51, 53]
(0, 6, 1, -1, 10):[51, 51, 8]
(1, 5, 1, -1, 10):[51, 51, 30]
(3, 3, 1, -1, 10):[51, 51, 28]
(5, 2, 1, -1, 10):[51, 51, 34]
(6, 1, 1, -1, 10):[51, 51, 52]
(7, 0, 1, -1, 10):[51, 51, 49]
(8, 0, 1, 1, 10):[51, 51, 42]
(10, 2, 1, 1, 10):[55, 52, 60]
(11, 2, 1, 1, 10):[51, 51, 54]
(11, 8, -1, -1, 10):[51, 52, 8758]
(10, 7, -1, -1, 10):[51, 51, 3200]
(9, 7, -1, -1, 10):[51, 51, 4602]
(9, 6, -1, -1, 10):[51, 115, 51]
(8, 6, -1, -1, 10):[51, 51, 90]
(7, 6, -1, -1, 10):[51, 51, 51]
(7, 5, -1, -1, 10):[51, 51, 312]
(6, 5, -1, -1, 10):[51, 51, 73]
(5, 4, -1, -1, 10):[51, 51, 43]
(4, 4, -1, -1, 10):[51, 51, 68]
(4, 3, -1, -1, 10):[51, 51, 6]
(3, 3, -1, -1, 10):[51, 51, 20]
(2, 3, -1, -1, 10):[51, 52, 91]
(2, 2, -1, -1, 10):[51, 46, 0]
(1, 2, -1, -1, 10):[51, 51, 28]
(2, 0, 1, -1, 10):[51, 52, 60]
(3, 0, 1, 1, 10):[51, 51, 37]
(4, 1, 1, 1, 10):[51, 51, 21]
(5, 1, 1, 1, 10):[51, 51, 25]
(5, 2, 1, 1, 10):[51, 51, 30]
(6, 2, 1, 1, 10):[51, 51, 23]
(7, 3, 1, 1, 10):[51, 51, 30]
(7, 9, 1, 0, 10):[51, 15940, 213]
(8, 9, 1, 0, 10):[51, 63, 9965]
(9, 9, 1, 0, 10):[7640, 51, 99]
(1, 1, -1, -1, 10):[51, 46, 0]
(6, 3, 1, 1, 10):[51, 51, 36]
(8, 4, 1, 1, 10):[51, 51, 27]
(6, 11, 1, 0, 10):[51, 4330, 122]
(10, 10, 1, 0, 10):[140, 12635, 72]
(11, 10, 1, 0, 10):[61, 5373, 54]
(11, 10, -1, -1, 10):[51, 7071, 58]
(11, 9, -1, -1, 10):[51, 51, 23574]
(10, 9, -1, -1, 10):[51, 51, 28169]
(10, 8, -1, -1, 10):[51, 51, 15805]
(9, 8, -1, -1, 10):[51, 51, 11254]
(8, 7, -1, -1, 10):[51, 51, 1031]
(7, 7, -1, -1, 10):[51, 51, 1233]
(6, 6, -1, -1, 10):[51, 51, 154]
(5, 6, -1, -1, 10):[51, 51, 445]
(5, 5, -1, -1, 10):[51, 51, 55]
(4, 5, -1, -1, 10):[51, 51, 76]
(3, 4, -1, -1, 10):[51, 51, 89]
(4, 0, 1, 1, 10):[51, 51, 23]
(0, 10, -1, -1, 10):[51, 51, 102]
(1, 9, 1, -1, 10):[51, 51, 111]
(3, 8, 1, -1, 10):[51, 51, 73]
(6, 6, 1, -1, 10):[51, 51, 23]
(8, 5, 1, -1, 10):[51, 51, 31]
(9, 5, 1, -1, 10):[56, 57, 52]
(10, 4, 1, -1, 10):[51, 51, 49]
(0, 3, 1, -1, 10):[51, 51, 82]
(7, 4, 1, 1, 10):[51, 51, 101]
(8, 5, 1, 1, 10):[51, 51, 47]
(9, 6, 1, 1, 10):[51, 51, 90]
(10, 8, 1, 1, 10):[80, 87, 8473]
(11, 9, 1, 1, 10):[59, 16578, 52]
(11, 9, -1, 1, 10):[51, 51, 9956]
(11, 10, -1, 1, 10):[51, 51, 12854]
(10, 11, -1, 1, 10):[51, 51, 18454]
(10, 11, -1, -1, 10):[51, 51, 21962]
(9, 11, -1, -1, 10):[51, 51, 6960]
(9, 10, -1, -1, 10):[51, 51, 9340]
(8, 9, -1, -1, 10):[51, 51, 2062]
(7, 9, -1, -1, 10):[51, 51, 998]
(7, 8, -1, -1, 10):[51, 51, 1386]
(6, 7, -1, -1, 10):[51, 51, 209]
(2, 1, -1, -1, 10):[51, 51, 5]
(1, 0, -1, -1, 10):[56, 65, 53]
(0, 0, -1, 1, 10):[107, 95, 62]
(0, 1, 1, 1, 10):[54, 62, 233]
(1, 2, 1, 1, 10):[85, 159, 80]
(1, 3, 1, 1, 10):[406, 239, 182]
(2, 3, 1, 1, 10):[99, 293, 64]
(2, 4, 1, 1, 10):[110, 297, 801]
(3, 5, 1, 1, 10):[4612, 355, 169]
(4, 6, 1, 1, 10):[86, 8237, 256]
(5, 7, 1, 1, 10):[73, 8084, 95]
(5, 8, 1, 1, 10):[108, 12695, 78]
(6, 8, 1, 1, 10):[61, 12614, 56]
(6, 9, 1, 1, 10):[83, 11525, 80]
(7, 10, 1, 1, 10):[90, 10753, 55]
(8, 11, 1, 1, 10):[60, 10698, 94]
(8, 11, 1, -1, 10):[20584, 89, 63]
(9, 11, 1, -1, 10):[75, 17642, 94]
(10, 10, 1, -1, 10):[19495, 70, 68]
(10, 9, 1, -1, 10):[71, 77, 9551]
(11, 8, 1, -1, 10):[51, 54, 2296]
(2, 9, -1, -1, 10):[51, 51, 76]
(0, 8, -1, -1, 10):[51, 51, 43]
(0, 7, 1, -1, 10):[51, 51, 43]
(2, 6, 1, -1, 10):[51, 51, 26]
(3, 5, 1, -1, 10):[51, 51, 35]
(4, 5, 1, -1, 10):[51, 51, 34]
(5, 4, 1, -1, 10):[51, 51, 35]
(6, 3, 1, -1, 10):[51, 51, 47]
(7, 3, 1, -1, 10):[51, 51, 40]
(8, 2, 1, -1, 10):[51, 51, 40]
(9, 1, 1, -1, 10):[51, 51, 38]
(10, 1, 1, -1, 10):[51, 51, 44]
(11, 0, 1, -1, 10):[51, 54, 51]
(1, 6, 1, -1, 10):[51, 51, 35]
(4, 4, 1, -1, 10):[51, 51, 36]
(7, 2, 1, -1, 10):[51, 51, 42]
(0, 6, 1, 0, 10):[51, 51, 39]
(1, 6, 1, 0, 10):[51, 51, 35]
(2, 6, 1, 0, 10):[51, 51, 30]
(3, 6, 1, 0, 10):[51, 51, 34]
(8, 8, -1, -1, 10):[51, 51, 1701]
(9, 5, 1, 1, 10):[51, 51, 42]
(10, 6, 1, 1, 10):[51, 51, 25]
(9, 8, -1, 1, 10):[26, 0, 0]
(0, 11, 1, -1, 10):[51, 51, 207]
(2, 10, 1, -1, 10):[51, 51, 239]
(5, 9, 1, -1, 10):[51, 66, 126]
(7, 8, 1, -1, 10):[51, 52, 128]
(9, 7, 1, -1, 10):[75, 64, 89]
(10, 7, 1, -1, 10):[73, 62, 101]
(9, 9, -1, -1, 10):[51, 51, 12157]
(1, 5, -1, -1, 10):[51, 51, 32]
(7, 1, 1, -1, 10):[51, 51, 39]
(8, 0, 1, -1, 10):[51, 51, 47]
(9, 0, 1, -1, 10):[54, 52, 51]
(10, 0, 1, 1, 10):[58, 51, 51]
(11, 0, 1, 1, 10):[51, 52, 51]
(1, 8, -1, -1, 10):[51, 51, 39]
(0, 7, -1, -1, 10):[51, 51, 21]
(2, 5, 1, -1, 10):[51, 51, 36]
(3, 4, 1, -1, 10):[51, 51, 38]
(4, 3, 1, -1, 10):[51, 51, 36]
(5, 3, 1, -1, 10):[51, 51, 44]
(6, 2, 1, -1, 10):[51, 51, 39]
(8, 1, 1, -1, 10):[51, 51, 40]
(11, 1, 1, 1, 10):[53, 51, 51]
(5, 7, 1, -1, 10):[51, 51, 54]
(7, 6, 1, -1, 10):[51, 51, 54]
(8, 6, 1, -1, 10):[52, 61, 57]
(10, 5, 1, -1, 10):[59, 53, 67]
(1, 2, 1, -1, 10):[51, 51, 64]
(2, 1, 1, -1, 10):[51, 51, 69]
(3, 0, 1, -1, 10):[51, 51, 51]
(10, 0, 1, -1, 10):[51, 51, 35]
(1, 5, -1, 0, 10):[51, 51, 39]
(1, 4, 1, 0, 10):[51, 51, 39]
(2, 4, 1, 0, 10):[51, 51, 32]
(3, 4, 1, 0, 10):[53, 51, 51]
(5, 3, 1, 0, 10):[51, 51, 48]
(6, 3, 1, 0, 10):[51, 51, 26]
(7, 3, 1, 0, 10):[51, 51, 35]
(8, 2, 1, 0, 10):[51, 51, 43]
(9, 2, 1, 0, 10):[53, 54, 57]
(10, 2, 1, 0, 10):[62, 52, 77]
(11, 2, 1, 0, 10):[58, 69, 56]
(11, 1, 1, 0, 10):[66, 55, 74]
(9, 5, 1, 0, 10):[51, 51, 30]
(10, 1, 1, 1, 10):[63, 56, 54]
(2, 7, -1, 0, 8):[8933, 70, 1391]
(1, 7, -1, 0, 8):[14523, 90, 78]
(0, 7, -1, 0, 8):[73, 7548, 73]
(0, 7, 1, 0, 8):[105, 57, 784]
(1, 7, 1, 0, 8):[6583, 84, 155]
(2, 7, 1, 0, 8):[13763, 58, 225]
(3, 7, 1, 0, 8):[13288, 90, 187]
(6, 6, 1, 0, 8):[51, 5102, 51]
(9, 6, 1, 0, 7):[58, 51, 5017]
(10, 6, 1, 0, 7):[51, 51, 6140]
(11, 5, -1, -1, 7):[51, 63, 2003]
(9, 4, -1, -1, 7):[51, 51, 2035]
(8, 3, -1, -1, 7):[51, 51, 854]
(7, 2, -1, -1, 7):[51, 51, 308]
(6, 1, -1, -1, 7):[51, 258, 68]
(5, 0, -1, -1, 7):[51, 1271, 99]
(1, 2, -1, 1, 7):[51, 2842, 95]
(0, 3, -1, 1, 7):[110, 2621, 88]
(0, 4, 1, 1, 7):[142, 5559, 76]
(1, 5, 1, 1, 7):[135, 4758, 78]
(2, 6, 1, 1, 7):[51, 5530, 108]
(6, 9, 1, 1, 7):[51, 3549, 53]
(8, 11, 1, 1, 7):[93, 1554, 65]
(1, 2, 1, 0, 8):[51, 51, 41]
(9, 5, 1, 0, 7):[51, 51, 3187]
(10, 5, 1, 0, 7):[51, 51, 2843]
(11, 5, 1, 0, 7):[52, 51, 722]
(1, 11, -1, -1, 8):[51, 51, 476]
(0, 10, 1, -1, 8):[51, 51, 600]
(2, 9, 1, -1, 8):[51, 377, 51]
(3, 9, 1, -1, 8):[51, 51, 564]
(4, 8, 1, -1, 8):[51, 51, 516]
(5, 8, 1, -1, 8):[51, 51, 2287]
(6, 7, 1, -1, 8):[54, 52, 456]
(7, 7, 1, -1, 8):[81, 79, 857]
(8, 6, 1, -1, 8):[70, 120, 91]
(9, 6, 1, -1, 8):[72, 76, 203]
(10, 6, 1, -1, 8):[83, 120, 495]
(10, 5, 1, -1, 8):[57, 83, 63]
(11, 5, 1, -1, 8):[94, 106, 149]
(8, 7, 1, -1, 8):[55, 59, 1000]
(8, 11, -1, -1, 8):[51, 51, 9405]
(10, 0, 1, 1, 8):[75, 56, 51]
(9, 11, -1, 1, 8):[51, 51, 8945]
(7, 10, -1, -1, 8):[51, 51, 4802]
(6, 4, 1, 1, 8):[51, 74, 2010]
(8, 6, 1, 1, 8):[51, 17853, 52]
(3, 5, -1, -1, 9):[51, 52, 323]
(10, 3, 1, 0, 8):[51, 51, 28]
(2, 2, 1, 0, 8):[51, 51, 45]
(4, 1, 1, 0, 8):[51, 51, 50]
(5, 1, 1, 0, 8):[51, 51, 62]
(8, 0, 1, 0, 8):[65, 72, 64]
(11, 1, 1, 0, 8):[58, 73, 54]
(4, 11, -1, 0, 8):[119, 185, 123]
(5, 8, 1, 0, 8):[147, 10035, 72]
(4, 3, 1, 0, 8):[51, 51, 28]
(7, 2, 1, 0, 8):[51, 51, 31]
(2, 5, 1, 0, 8):[51, 51, 0]
(6, 4, 1, 0, 8):[51, 51, 20]
(7, 4, 1, 0, 8):[51, 51, 33]
(8, 4, 1, 0, 8):[51, 51, 22]
(9, 4, 1, 0, 8):[51, 51, 35]
(11, 3, 1, 0, 8):[51, 51, 28]
(7, 6, -1, 0, 10):[51, 50, 0]
(6, 6, -1, 0, 10):[51, 51, 19]
(5, 6, -1, 0, 10):[51, 51, 283]
(3, 5, -1, 0, 10):[51, 51, 45]
(2, 5, -1, 0, 10):[51, 51, 46]
(4, 5, -1, 0, 10):[51, 51, 22]
(0, 4, -1, 0, 10):[51, 51, 28]
(0, 4, 1, 0, 10):[51, 51, 31]
(3, 3, 1, 0, 10):[51, 51, 38]
(4, 3, 1, 0, 10):[51, 51, 32]
(6, 2, 1, 0, 10):[51, 51, 39]
(7, 2, 1, 0, 10):[51, 51, 33]
(10, 1, 1, 0, 10):[56, 61, 89]
(10, 10, -1, 1, 8):[51, 51, 12682]
(7, 9, -1, -1, 8):[102, 86, 4303]
(5, 7, -1, -1, 8):[70, 53, 2548]
(4, 6, -1, -1, 8):[62, 53, 815]
(3, 5, -1, -1, 8):[51, 57, 786]
(3, 4, -1, -1, 8):[51, 51, 550]
(2, 4, -1, -1, 8):[51, 51, 745]
(0, 0, 1, -1, 8):[51, 47, 0]
(0, 0, 1, 1, 8):[51, 132, 277]
(1, 0, 1, 1, 8):[51, 54, 143]
(1, 1, 1, 1, 8):[70, 330, 863]
(2, 1, 1, 1, 8):[51, 778, 138]
(2, 2, 1, 1, 8):[51, 171, 1560]
(3, 2, 1, 1, 8):[51, 1830, 54]
(3, 3, 1, 1, 8):[51, 110, 2204]
(6, 7, 1, 1, 8):[51, 7754, 61]
(7, 8, 1, 1, 8):[51, 4904, 57]
(8, 9, 1, 1, 8):[66, 3621, 52]
(9, 10, 1, 1, 8):[57, 3372, 52]
(9, 11, 1, 1, 8):[63, 3249, 51]
(10, 11, 1, 1, 8):[65, 2333, 55]
(10, 11, 1, -1, 8):[55, 2188, 51]
(11, 10, 1, -1, 8):[54, 1230, 52]
(11, 4, 1, -1, 10):[65, 59, 51]
(11, 6, -1, 1, 8):[51, 51, 2]
(4, 6, -1, -1, 9):[51, 51, 472]
(1, 1, 1, 1, 9):[53, 62, 284]
(2, 1, 1, 1, 9):[51, 57, 133]
(2, 2, 1, 1, 9):[51, 70, 658]
(3, 3, 1, 1, 9):[51, 73, 606]
(4, 4, 1, 1, 9):[51, 96, 107]
(4, 5, 1, 1, 9):[51, 127, 1912]
(5, 5, 1, 1, 9):[51, 557, 65]
(5, 6, 1, 1, 9):[4441, 168, 68]
(6, 7, 1, 1, 9):[52, 8919, 53]
(7, 8, 1, 1, 9):[80, 3496, 56]
(7, 9, 1, 1, 9):[64, 2838, 52]
(8, 9, 1, 1, 9):[65, 3134, 51]
(8, 10, 1, 1, 9):[59, 1899, 51]
(9, 11, 1, 1, 9):[54, 1358, 51]
(10, 11, 1, -1, 9):[51, 1034, 53]
(10, 10, 1, -1, 9):[57, 6953, 51]
(11, 10, 1, -1, 9):[51, 1269, 56]
(11, 9, 1, -1, 9):[11693, 105, 81]
(10, 6, -1, -1, 9):[51, 418, 69]
(10, 5, -1, -1, 9):[51, 32, 0]
(9, 4, -1, -1, 9):[62, 73, 61]
(9, 3, -1, -1, 9):[51, 29, 0]
(9, 2, -1, -1, 9):[34, 0, 0]
(8, 2, -1, -1, 9):[51, 51, 34]
(8, 1, -1, -1, 9):[51, 50, 0]
(7, 0, -1, -1, 9):[51, 51, 31]
(7, 0, -1, 1, 9):[51, 48, 0]
(7, 1, -1, 1, 9):[51, 51, 14]
(6, 2, -1, 1, 9):[51, 53, 51]
(6, 3, -1, 1, 9):[51, 51, 36]
(5, 4, -1, 1, 9):[71, 59, 67]
(5, 5, -1, 1, 9):[51, 51, 17]
(4, 6, -1, 1, 9):[61, 80, 72]
(4, 7, -1, 1, 9):[61, 76, 93]
(3, 8, -1, 1, 9):[151, 88, 96]
(3, 9, -1, 1, 9):[51, 68, 245]
(3, 10, -1, 1, 9):[51, 90, 110]
(2, 10, -1, 1, 9):[51, 64, 261]
(5, 4, 1, 1, 9):[51, 78, 114]
(6, 5, 1, 1, 9):[74, 116, 768]
(6, 6, 1, 1, 9):[51, 8063, 76]
(7, 7, 1, 1, 9):[51, 4590, 88]
(8, 11, 1, 1, 9):[80, 1792, 53]
(9, 11, 1, -1, 9):[52, 2891, 51]
(9, 10, 1, -1, 9):[16539, 95, 56]
(10, 9, 1, -1, 9):[57, 55, 14157]
(10, 8, 1, -1, 9):[52, 51, 6830]
(11, 7, 1, -1, 9):[67, 78, 412]
(8, 4, 1, 0, 10):[51, 51, 47]
(6, 9, -1, 1, 10):[51, 30, 0]
(8, 6, -1, 0, 10):[51, 29, 0]
(1, 4, -1, 0, 10):[51, 51, 44]
(2, 3, 1, 0, 10):[51, 51, 47]
(5, 2, 1, 0, 10):[51, 51, 43]
(9, 1, 1, 0, 10):[72, 61, 69]
(4, 5, 1, 0, 10):[51, 51, 25]
(9, 4, 1, 0, 10):[51, 51, 39]
(6, 5, 1, 0, 10):[51, 51, 29]
(7, 5, 1, 0, 10):[51, 51, 26]
(8, 5, 1, 0, 10):[51, 51, 30]
(3, 10, 1, -1, 10):[51, 57, 208]
(8, 8, 1, -1, 10):[54, 54, 215]
(9, 11, -1, 1, 9):[51, 51, 7435]
(8, 11, -1, -1, 9):[51, 51, 2612]
(7, 6, 1, 1, 9):[51, 110, 2028]
(8, 7, 1, 1, 9):[51, 6113, 51]
(9, 8, 1, 1, 9):[9681, 53, 52]
(10, 9, 1, 1, 9):[51, 6884, 51]
(11, 10, 1, 1, 9):[64, 1678, 54]
(6, 8, -1, -1, 10):[51, 51, 86]
(5, 5, -1, 0, 10):[51, 50, 0]
(2, 4, -1, 0, 10):[51, 51, 10]
(0, 3, 1, 0, 10):[51, 51, 55]
(1, 3, 1, 0, 10):[51, 51, 60]
(3, 2, 1, 0, 10):[51, 51, 66]
(4, 2, 1, 0, 10):[60, 51, 51]
(6, 1, 1, 0, 10):[54, 57, 61]
(7, 1, 1, 0, 10):[62, 56, 62]
(8, 1, 1, 0, 10):[62, 66, 60]
(9, 0, 1, 0, 10):[66, 81, 100]
(10, 0, 1, 0, 10):[58, 89, 104]
(11, 0, 1, 0, 10):[71, 57, 108]
(11, 10, -1, 0, 10):[84, 77, 5164]
(10, 10, -1, 0, 10):[93, 130, 9054]
(9, 8, -1, 0, 11):[6728, 65, 90]
(8, 8, -1, 0, 11):[73, 9377, 100]
(7, 8, -1, 0, 11):[51, 72, 10640]
(6, 8, -1, 0, 11):[51, 95, 6960]
(5, 9, -1, 0, 11):[51, 31111, 231]
(4, 9, -1, 0, 11):[51, 25831, 349]
(3, 9, -1, 0, 11):[51, 21643, 184]
(2, 9, -1, 0, 11):[51, 125, 17283]
(1, 9, -1, 0, 11):[12260, 237, 109]
(0, 9, -1, 0, 11):[101, 20769, 89]
(0, 10, 1, 0, 11):[20466, 209, 244]
(1, 10, 1, 0, 11):[89, 22178, 206]
(2, 10, 1, 0, 11):[111, 23403, 291]
(3, 10, 1, 0, 11):[24772, 110, 189]
(4, 10, 1, 0, 11):[115, 25537, 267]
(5, 10, 1, 0, 11):[110, 28852, 194]
(6, 10, 1, 0, 11):[31726, 133, 96]
(6, 11, 1, 0, 11):[105, 36643, 78]
(7, 11, 1, 0, 11):[38236, 72, 81]
(8, 11, 1, 0, 11):[41088, 83, 80]
(9, 11, 1, 0, 11):[51, 44148, 59]
(10, 11, 1, 0, 11):[45310, 145, 51]
(11, 11, 1, 0, 11):[119, 47146, 51]
(8, 10, -1, 1, 11):[51, 51, 14]
(7, 11, -1, 1, 11):[51, 51, 35]
(6, 11, -1, 1, 11):[51, 51, 43]
(6, 11, -1, -1, 11):[51, 51, 40]
(5, 11, -1, -1, 11):[51, 51, 41]
(5, 10, -1, -1, 11):[51, 51, 30]
(4, 10, -1, -1, 11):[51, 51, 44]
(3, 9, -1, -1, 11):[51, 51, 31]
(2, 9, -1, -1, 11):[51, 51, 40]
(2, 8, -1, -1, 11):[51, 51, 31]
(1, 8, -1, -1, 11):[51, 51, 31]
(1, 7, -1, -1, 11):[51, 51, 32]
(0, 7, -1, -1, 11):[51, 51, 26]
(0, 6, 1, -1, 11):[51, 51, 38]
(1, 6, 1, -1, 11):[51, 51, 48]
(1, 5, 1, -1, 11):[51, 51, 40]
(2, 5, 1, -1, 11):[51, 51, 47]
(2, 4, 1, -1, 11):[51, 51, 51]
(3, 4, 1, -1, 11):[51, 51, 33]
(4, 3, 1, -1, 11):[51, 51, 39]
(5, 3, 1, -1, 11):[51, 51, 43]
(5, 2, 1, -1, 11):[51, 51, 45]
(6, 2, 1, -1, 11):[51, 51, 39]
(6, 1, 1, -1, 11):[51, 51, 36]
(7, 1, 1, -1, 11):[51, 51, 41]
(8, 0, 1, -1, 11):[51, 51, 41]
(9, 0, 1, 1, 11):[51, 51, 63]
(10, 0, 1, 1, 11):[51, 51, 47]
(10, 1, 1, 1, 11):[52, 53, 53]
(11, 1, 1, 1, 11):[51, 51, 49]
(11, 2, 1, 1, 11):[54, 53, 51]
(10, 7, 1, 1, 10):[51, 51, 4454]
(11, 7, 1, 1, 10):[51, 51, 66]
(7, 7, -1, 0, 11):[51, 1560, 68]
(6, 6, -1, 0, 11):[51, 51, 155]
(5, 6, -1, 0, 11):[51, 51, 324]
(4, 6, -1, 0, 11):[51, 51, 177]
(3, 6, -1, 0, 11):[51, 51, 148]
(2, 6, -1, 0, 11):[51, 51, 22]
(1, 5, -1, 0, 11):[51, 51, 40]
(0, 5, -1, 0, 11):[51, 51, 31]
(0, 5, 1, 0, 11):[51, 51, 40]
(1, 5, 1, 0, 11):[51, 51, 37]
(2, 5, 1, 0, 11):[51, 51, 44]
(3, 4, 1, 0, 11):[51, 51, 42]
(4, 4, 1, 0, 11):[51, 51, 35]
(5, 4, 1, 0, 11):[51, 51, 42]
(6, 4, 1, 0, 11):[51, 51, 39]
(7, 4, 1, 0, 11):[51, 51, 40]
(8, 3, 1, 0, 11):[51, 51, 49]
(9, 3, 1, 0, 11):[54, 51, 51]
(10, 3, 1, 0, 11):[51, 51, 47]
(11, 3, 1, 0, 11):[51, 51, 48]
(5, 8, -1, 0, 11):[51, 137, 7956]
(4, 8, -1, 0, 11):[51, 168, 6472]
(3, 8, -1, 0, 11):[51, 61, 3297]
(2, 8, -1, 0, 11):[51, 129, 2727]
(1, 8, -1, 0, 11):[51, 52, 1245]
(0, 8, -1, 0, 11):[51, 51, 1775]
(0, 8, 1, 0, 11):[51, 51, 3023]
(1, 8, 1, 0, 11):[51, 52, 3120]
(2, 8, 1, 0, 11):[51, 51, 3925]
(3, 8, 1, 0, 11):[51, 51, 4853]
(4, 8, 1, 0, 11):[51, 51, 514]
(5, 8, 1, 0, 11):[51, 51, 60]
(6, 8, 1, 0, 11):[51, 51, 50]
(7, 8, 1, 0, 11):[51, 51, 236]
(8, 8, 1, 0, 11):[51, 51, 1009]
(9, 8, 1, 0, 11):[51, 51, 1717]
(10, 8, 1, 0, 11):[54, 55, 2006]
(11, 8, 1, 0, 11):[53, 55, 306]
(0, 9, 1, 0, 11):[18820, 78, 155]
(1, 9, 1, 0, 11):[301, 17965, 153]
(2, 9, 1, 0, 11):[51, 18306, 80]
(3, 9, 1, 0, 11):[51, 96, 17722]
(4, 9, 1, 0, 11):[51, 51, 6814]
(5, 9, 1, 0, 11):[51, 57, 4479]
(6, 9, 1, 0, 11):[63, 51, 4845]
(7, 9, 1, 0, 11):[51, 51, 8102]
(8, 9, 1, 0, 11):[51, 14430, 62]
(9, 9, 1, 0, 11):[51, 16947, 97]
(10, 9, 1, 0, 11):[51, 51, 18001]
(11, 9, 1, 0, 11):[51, 51, 6162]
(11, 9, -1, 0, 11):[7475, 138, 130]
(10, 10, -1, 0, 11):[165, 126, 24240]
(9, 10, -1, 0, 11):[8784, 123, 149]
(8, 10, -1, 0, 11):[149, 16284, 155]
(7, 10, -1, 0, 11):[28141, 142, 162]
(6, 10, -1, 0, 11):[256, 31766, 123]
(5, 10, -1, 0, 11):[205, 36252, 215]
(5, 11, -1, 0, 11):[208, 28391, 168]
(4, 11, -1, 0, 11):[118, 31192, 122]
(3, 11, -1, 0, 11):[236, 37813, 245]
(2, 11, -1, 0, 11):[195, 39772, 147]
(1, 11, -1, 0, 11):[41295, 238, 228]
(0, 11, -1, 0, 11):[918, 43620, 158]
(0, 11, 1, 0, 11):[40929, 268, 218]
(1, 11, 1, 0, 11):[1881, 37092, 174]
(2, 11, 1, 0, 11):[38405, 421, 158]
(3, 11, 1, 0, 11):[436, 35411, 227]
(4, 11, 1, 0, 11):[35221, 287, 141]
(7, 10, 1, 0, 11):[32266, 104, 75]
(8, 10, 1, 0, 11):[103, 34347, 73]
(9, 10, 1, 0, 11):[32956, 76, 86]
(10, 9, -1, 0, 11):[249, 21572, 202]
(5, 7, -1, 0, 11):[51, 51, 3383]
(4, 7, -1, 0, 11):[51, 51, 1723]
(3, 7, -1, 0, 11):[51, 51, 1411]
(2, 7, -1, 0, 11):[51, 51, 43]
(1, 6, -1, 0, 11):[51, 51, 21]
(0, 6, -1, 0, 11):[51, 51, 40]
(0, 6, 1, 0, 11):[51, 51, 39]
(1, 6, 1, 0, 11):[51, 51, 31]
(3, 5, 1, 0, 11):[51, 51, 33]
(4, 5, 1, 0, 11):[51, 51, 45]
(5, 5, 1, 0, 11):[51, 51, 46]
(8, 4, 1, 0, 11):[51, 51, 38]
(9, 4, 1, 0, 11):[51, 51, 36]
(8, 9, -1, 0, 11):[203, 27842, 156]
(7, 9, -1, 0, 11):[160, 32512, 173]
(6, 9, -1, 0, 11):[51, 32829, 253]
(4, 10, -1, 0, 11):[186, 36746, 604]
(3, 10, -1, 0, 11):[166, 663, 33854]
(2, 10, -1, 0, 11):[12393, 616, 367]
(4, 4, 1, 1, 10):[193, 79, 78]
